,Unnamed: 0,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude.1,longitude.1,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
122,122,33.5,-114.7,AMT006,BEA160,60650459002143.0,6.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.5,-114.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
123,123,33.5,-114.6,AMT006,BEA160,60650470001096.0,3.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.5,-114.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
124,124,33.6,-118.0,AMT006,BEA160,60599901000011.0,0.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
125,125,33.6,-117.9,AMT006,BEA160,60590628002034.0,28.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
126,126,33.6,-117.8,AMT006,BEA160,60590626042082.0,0.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
127,127,33.6,-117.7,AMT006,BEA160,60590423074002.0,49.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
128,128,33.6,-117.6,AMT006,BEA160,60590320443001.0,1.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
129,129,33.6,-117.5,AMT006,BEA160,60590320411059.0,23.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.6,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
130,130,33.6,-117.4,AMT006,BEA160,60650464011050.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
131,131,33.6,-117.3,AMT006,BEA160,60650432722001.0,132.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
132,132,33.6,-117.2,AMT006,BEA160,60650432782002.0,237.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
133,133,33.6,-117.1,AMT006,BEA160,60650432402053.0,4.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
134,134,33.6,-117.0,AMT006,BEA160,60650432393097.0,11.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
135,135,33.6,-116.9,AMT006,BEA160,60650444021030.0,58.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
136,136,33.6,-116.7,AMT006,BEA160,60650444022055.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
137,137,33.6,-116.6,AMT006,BEA160,60650444024021.0,18.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
138,138,33.6,-116.5,AMT006,BEA160,60650444024029.0,115.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
139,139,33.6,-116.3,AMT006,BEA160,60650444033277.0,6.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
140,140,33.6,-116.2,AMT006,BEA160,60650456054028.0,16.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
141,141,33.6,-116.1,AMT006,BEA160,60650456042014.0,31.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-116.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
142,142,33.6,-114.6,AMT006,BEA160,60650462002052.0,2.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.6,-114.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
143,143,33.7,-118.4,AMT006,BEA160,60379903000038.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.7,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
144,144,33.7,-118.3,AMT006,BEA160,60372975002015.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.7,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
145,145,33.7,-118.2,AMT006,BEA160,60379903000018.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.7,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
146,146,33.7,-118.1,AMT006,BEA160,60599901000007.0,0.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
147,147,33.7,-118.0,AMT006,BEA160,60590994131002.0,75.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
148,148,33.7,-117.9,AMT006,BEA160,60590741071004.0,0.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
149,149,33.7,-117.8,AMT006,BEA160,60590525274002.0,665.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
150,150,33.7,-117.7,AMT006,BEA160,60590524262022.0,17.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
151,151,33.7,-117.6,AMT006,BEA160,60590320112012.0,169.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
152,152,33.7,-117.5,AMT006,BEA160,60590320411001.0,2.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.7,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
153,153,33.7,-117.4,AMT006,BEA160,60650430091008.0,342.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
154,154,33.7,-117.3,AMT006,BEA160,60650427153055.0,486.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
155,155,33.7,-117.2,AMT006,BEA160,60650427113022.0,44.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
156,156,33.7,-117.1,AMT006,BEA160,60650427261101.0,1.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
157,157,33.7,-117.0,AMT006,BEA160,60650433173020.0,54.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
158,158,33.7,-116.9,AMT006,BEA160,60650433043048.0,7.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
159,159,33.7,-116.7,AMT006,BEA160,60650444052062.0,8.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
160,160,33.7,-116.5,AMT006,BEA160,60650448071028.0,89.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
161,161,33.7,-116.4,AMT006,BEA160,60650451241005.0,33.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
162,162,33.7,-116.3,AMT006,BEA160,60650451251000.0,985.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
163,163,33.7,-116.2,AMT006,BEA160,60650452261000.0,2059.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
164,164,33.7,-114.6,AMT006,BEA160,60650469001089.0,137.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.7,-114.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
166,166,33.8,-118.4,AMT006,BEA160,60376703243012.0,81.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.8,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
167,167,33.8,-118.3,AMT006,BEA160,60372933021019.0,923.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.8,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
168,168,33.8,-118.2,AMT006,BEA160,60375731002010.0,144.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.8,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
169,169,33.8,-118.1,AMT006,BEA160,60375744002002.0,116.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.8,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
170,170,33.8,-118.0,AMT006,BEA160,60590881011036.0,100.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.8,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
171,171,33.8,-117.9,AMT006,BEA160,60590875041003.0,309.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.8,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
172,172,33.8,-117.8,AMT006,BEA160,60590219181014.0,438.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.8,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
173,173,33.8,-117.7,AMT006,BEA160,60590219241048.0,8.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.8,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
174,174,33.8,-117.6,AMT006,BEA160,60650481001059.0,61.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
175,175,33.8,-117.5,AMT006,BEA160,60650419101015.0,170.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
176,176,33.8,-117.4,AMT006,BEA160,60650420072051.0,15.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
177,177,33.8,-117.3,AMT006,BEA160,60650429031094.0,283.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
178,178,33.8,-117.2,AMT006,BEA160,60650427061002.0,123.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
179,179,33.8,-117.1,AMT006,BEA160,60650427201000.0,206.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
180,180,33.8,-117.0,AMT006,BEA160,60650435171015.0,1.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
181,181,33.8,-116.9,AMT006,BEA160,60659415001008.0,125.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
182,182,33.8,-116.8,AMT006,BEA160,60650444041027.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
183,183,33.8,-116.7,AMT006,BEA160,60650444052040.0,24.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
184,184,33.8,-116.6,AMT006,BEA160,60659405002071.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
185,185,33.8,-116.5,AMT006,BEA160,60659410004005.0,127.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
186,186,33.8,-116.4,AMT006,BEA160,60650449211008.0,37.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
187,187,33.8,-116.3,AMT006,BEA160,60650514003002.0,2.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
188,188,33.8,-116.2,AMT006,BEA160,60650452281030.0,10.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-116.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
189,189,33.8,-115.0,AMT006,BEA160,60650469001171.0,58.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.8,-115.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
190,190,33.9,-118.4,AMT006,BEA160,60376203011009.0,90.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.9,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
191,191,33.9,-118.3,AMT006,BEA160,60376030014013.0,51.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.9,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
192,192,33.9,-118.2,AMT006,BEA160,60375420002007.0,243.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.9,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
193,193,33.9,-118.1,AMT006,BEA160,60375530001005.0,2.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.9,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
194,194,33.9,-118.0,AMT006,BEA160,60375038021004.0,109.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,33.9,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
195,195,33.9,-117.9,AMT006,BEA160,60590015053010.0,177.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.9,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
196,196,33.9,-117.8,AMT006,BEA160,60590218224004.0,98.0,BTA262,CMA002,6059.0,Orange,EAG006,IVM002,33.9,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
197,197,33.9,-117.7,AMT006,BEA160,60710001161026.0,0.0,BTA262,CMA002,6071.0,San Bernardino,EAG006,IVM002,33.9,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
198,198,33.9,-117.6,AMT006,BEA160,60650415001005.0,2.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
199,199,33.9,-117.5,AMT006,BEA160,60650409023010.0,390.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
200,200,33.9,-117.4,AMT006,BEA160,60650317012045.0,2.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
201,201,33.9,-117.3,AMT006,BEA160,60650420131022.0,26.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
202,202,33.9,-117.2,AMT006,BEA160,60650511002000.0,442.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
203,203,33.9,-117.1,AMT006,BEA160,60650426241043.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
204,204,33.9,-117.0,AMT006,BEA160,60650438221057.0,16.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
205,205,33.9,-116.9,AMT006,BEA160,60650438131025.0,33.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
206,206,33.9,-116.8,AMT006,BEA160,60650438133033.0,5.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
207,207,33.9,-116.7,AMT006,BEA160,60650444052004.0,5.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
208,208,33.9,-116.6,AMT006,BEA160,60650449041000.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
209,209,33.9,-116.5,AMT006,BEA160,60650445221342.0,25.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
210,210,33.9,-116.4,AMT006,BEA160,60650445202028.0,80.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
211,211,33.9,-116.1,AMT006,BEA160,60650469001253.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-116.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
212,212,33.9,-115.6,AMT006,BEA160,60650469001200.0,103.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-115.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
213,213,33.9,-114.7,AMT006,BEA160,60650469001068.0,41.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,33.9,-114.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
214,214,34.0,-118.9,AMT006,BEA160,60379901000012.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
215,215,34.0,-118.8,AMT006,BEA160,60379901000006.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
216,216,34.0,-118.7,AMT006,BEA160,60379901000014.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
217,217,34.0,-118.6,AMT006,BEA160,60379902000005.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
218,218,34.0,-118.5,AMT006,BEA160,60379902000015.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
219,219,34.0,-118.4,AMT006,BEA160,60377026006002.0,430.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
220,220,34.0,-118.3,AMT006,BEA160,60372322002006.0,133.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
221,221,34.0,-118.2,AMT006,BEA160,60375324001121.0,2.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
222,222,34.0,-118.1,AMT006,BEA160,60375007006004.0,363.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
223,223,34.0,-118.0,AMT006,BEA160,60374084022012.0,56.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-118.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
224,224,34.0,-117.9,AMT006,BEA160,60374082111042.0,2.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-117.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
225,225,34.0,-117.8,AMT006,BEA160,60374033201010.0,793.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.0,-117.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
226,226,34.0,-117.7,AMT006,BEA160,60710005043025.0,3.0,BTA262,CMA002,6071.0,San Bernardino,EAG006,IVM002,34.0,-117.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
227,227,34.0,-117.6,AMT006,BEA160,60710019053013.0,26.0,BTA262,CMA002,6071.0,San Bernardino,EAG006,IVM002,34.0,-117.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
228,228,34.0,-117.5,AMT006,BEA160,60650404033009.0,182.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
229,229,34.0,-117.4,AMT006,BEA160,60650402041000.0,270.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.4,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
230,230,34.0,-117.3,AMT006,BEA160,60650422142000.0,8.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.3,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
231,231,34.0,-117.2,AMT006,BEA160,60650438221135.0,5.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
232,232,34.0,-117.1,AMT006,BEA160,60650438232010.0,222.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.1,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
233,233,34.0,-117.0,AMT006,BEA160,60650438111025.0,304.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-117.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
234,234,34.0,-116.9,AMT006,BEA160,60650441041021.0,0.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-116.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
235,235,34.0,-116.8,AMT006,BEA160,60650438134008.0,20.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-116.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
236,236,34.0,-116.6,AMT006,BEA160,60650445211000.0,35.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-116.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
237,237,34.0,-116.5,AMT006,BEA160,60650445221001.0,3.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-116.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
238,238,34.0,-114.5,AMT006,BEA160,60659401001021.0,1.0,BTA262,CMA002,6065.0,Riverside,EAG006,IVM002,34.0,-114.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
239,239,34.1,-119.2,AMT006,BEA160,61119901000037.0,0.0,BTA262,CMA073,6111.0,Ventura,EAG006,IVM073,34.1,-119.2,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
240,240,34.1,-119.0,AMT006,BEA160,61110073001115.0,47.0,BTA262,CMA073,6111.0,Ventura,EAG006,IVM073,34.1,-119.0,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
241,241,34.1,-118.9,AMT006,BEA160,60378004061089.0,32.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.1,-118.9,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
242,242,34.1,-118.8,AMT006,BEA160,60378003262029.0,261.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.1,-118.8,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
243,243,34.1,-118.7,AMT006,BEA160,60378002021018.0,0.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.1,-118.7,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
244,244,34.1,-118.6,AMT006,BEA160,60378001021054.0,163.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.1,-118.6,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
245,245,34.1,-118.5,AMT006,BEA160,60372623011008.0,895.0,BTA262,CMA002,6037.0,Los Angeles,EAG006,IVM002,34.1,-118.5,MEA044,MTA002,PEA002,REA006,RPC005,CA,6.0,California,VPC006
